dfo_centroid_y,dfo_main_cause,dfo_centroid_x,slope_threshold,dfo_severity,threshold_b1b2,dfo_displaced,began,dfo_validation_type,dfo_country,dfo_dead,gfd_country_code,ended,threshold_type,threshold_b7,began_y,began_m,began_d,ended_y,ended_m,ended_d,path,range
-24.484188,Heavy Rain,-63.246465,5,1.5,0.7,10000,2018/2/1,FloodList and News,Argentina,0,BR PE BL CI PA AR,2018/2/21,0,675,2018,2,1,2018,2,21,/Bolivia/DFO_4569_From_20180201_to_20180221/DFO_4569_From_20180201_to_20180221.tif,"(-71.11737525553222 -14.054142620049914,-71.11737525553222 -33.15906292506184,-53.1398406320903 -33.15906292506184,-53.1398406320903 -14.054142620049914,-71.11737525553222 -14.054142620049914)"
-12.852237,Heavy rain,-63.676299,5,1,0.7,0,2004/2/23,News,Bolivia,0,BR PE BL,2004/4/1,0,675,2004,2,23,2004,4,1,/Bolivia/DFO_2443_From_20040223_to_20040401/DFO_2443_From_20040223_to_20040401.tif,"(-72.41319505287463 -3.2024939878860943,-72.41319505287463 -20.47934268971479,-58.48706236081175 -20.47934268971479,-58.48706236081175 -3.2024939878860943,-72.41319505287463 -3.2024939878860943)"
-15.87345,Heavy rain,-69.309972,5,1,0.7,34000,2003/1/28,News,Peru,6,BR CO EC PE BL CI AR,2003/2/10,0,675,2003,1,28,2003,2,10,/Bolivia/DFO_2145_From_20030128_to_20030210/DFO_2145_From_20030128_to_20030210.tif,"(-79.6131920550926 2.939736767281134,-79.6131920550926 -27.717518091507838,-58.48706236081175 -27.717518091507838,-58.48706236081175 2.939736767281134,-79.6131920550926 2.939736767281134)"
-21.090969,Torrential Rain,-64.041828,5,1,1.297,500,2011/1/30,News,Bolivia,31,BR PE BL PA AR,2011/1/31,1,951.03,2011,1,30,2011,1,31,/Bolivia/DFO_3775_From_20110130_to_20110131/DFO_3775_From_20110130_to_20110131.tif,"(-72.41319505287463 -3.2024939878860943,-72.41319505287463 -27.346963036808532,-53.1398406320903 -27.346963036808532,-53.1398406320903 -3.2024939878860943,-72.41319505287463 -3.2024939878860943)"
-11.504221,Monsoonal Rain,-65.844532,5,1.5,0.7,4000,2015/2/20,News,Bolivia,0,BR CO EC PE BL,2015/2/24,0,675,2015,2,20,2015,2,24,/Bolivia/DFO_4225_From_20150220_to_20150224/DFO_4225_From_20150220_to_20150224.tif,"(-79.6131920550926 2.939736767281134,-79.6131920550926 -20.479342689714795,-58.48706236081175 -20.479342689714795,-58.48706236081175 2.939736767281134,-79.6131920550926 2.939736767281134)"
-17.662221,Heavy rain,-65.301452,5,1,0.7,20000,2007/12/15,News,Bolivia,8,BR PE BL CI PA AR,2007/12/28,0,675,2007,12,15,2007,12,28,/Bolivia/DFO_3246_From_20071215_to_20071228/DFO_3246_From_20071215_to_20071228.tif,"(-72.41319505287463 -3.2024939878860943,-72.41319505287463 -27.717518091507838,-53.1398406320903 -27.717518091507838,-53.1398406320903 -3.2024939878860943,-72.41319505287463 -3.2024939878860943)"
-25.09294,Heavy Rain,-56.273697,5,1,0.7,0,2009/10/26,0,Paraguay,0,BR BL PA AR UY UU,2009/10/28,0,675,2009,10,26,2009,10,28,/Bolivia/DFO_3559_From_20091026_to_20091028/DFO_3559_From_20091026_to_20091028.tif,"(-67.00982861889571 -14.143974148461867,-67.00982861889571 -32.95245040971435,-48.95369140809333 -32.95245040971435,-48.95369140809333 -14.143974148461867,-67.00982861889571 -14.143974148461867)"
-24.354116,Heay Rain,-53.547014,5,2,0.7,265000,2014/6/3,News,Paraguay,9,BR BL PA AR UY UU,2014/7/14,0,675,2014,6,3,2014,7,14,/Bolivia/DFO_4150_From_20140603_to_20140714/DFO_4150_From_20140603_to_20140714.tif,"(-67.00982861889571 -14.143974148461867,-67.00982861889571 -32.95245040971435,-45.645645374323195 -32.95245040971435,-45.645645374323195 -14.143974148461867,-67.00982861889571 -14.143974148461867)"
-3.649082,Heavy Rain,-62.022799,5,2,0.7,3000,2012/5/1,News,Brazil,0,BR VE GY CO EC PE BL,2012/5/7,0,675,2012,5,1,2012,5,7,/Bolivia/DFO_3925_From_20120501_to_20120507/DFO_3925_From_20120501_to_20120507.tif,"(-79.6131920550926 5.284339658833085,-79.6131920550926 -20.47934268971479,-58.48706236081175 -20.47934268971479,-58.48706236081175 5.284339658833085,-79.6131920550926 5.284339658833085)"
-24.146038,Heavy Rain,-57.65355,5,1.5,0.7,52000,2013/7/4,News,Paraguay,0,BR BL PA AR,2013/7/15,0,675,2013,7,4,2013,7,15,/Bolivia/DFO_4075_From_20130704_to_20130715/DFO_4075_From_20130704_to_20130715.tif,"(-67.00982861889571 -14.143974148461867,-67.00982861889571 -27.814086984550684,-48.95369140809333 -27.814086984550684,-48.95369140809333 -14.143974148461867,-67.00982861889571 -14.143974148461867)"
-16.48569,Heavy rain,-64.944989,5,1,0.7,6000,2003/1/3,News,Bolivia,1,BR PE BL,2003/1/8,0,675,2003,1,3,2003,1,8,/Bolivia/DFO_2120_From_20030103_to_20030108/DFO_2120_From_20030103_to_20030108.tif,"(-72.41319505287463 -3.2024939878860943,-72.41319505287463 -20.47934268971479,-58.48706236081175 -20.47934268971479,-58.48706236081175 -3.2024939878860943,-72.41319505287463 -3.2024939878860943)"
-24.148411,Heavy Rain and Snowmelt,-64.291696,5,1.5,1.023,0,2009/2/7,News,Argentina,0,BR PE BL CI PA AR,2009/2/12,1,887.95,2009,2,7,2009,2,12,/Bolivia/DFO_3448_From_20090207_to_20090212/DFO_3448_From_20090207_to_20090212.tif,"(-71.11737525553222 -14.054142620049914,-71.11737525553222 -33.15906292506184,-53.1398406320903 -33.15906292506184,-53.1398406320903 -14.054142620049914,-71.11737525553222 -14.054142620049914)"
-31.071974,Heavy rain,-60.10113,5,1,0.7,6000,2002/10/12,News,Argentina,7,BR BL PA AR UY UU,2002/11/2,0,675,2002,10,12,2002,11,2,/Bolivia/DFO_2070_From_20021012_to_20021102/DFO_2070_From_20021012_to_20021102.tif,"(-67.00982861889571 -14.143974148461867,-67.00982861889571 -38.016702823938154,-48.95369140809333 -38.016702823938154,-48.95369140809333 -14.143974148461867,-67.00982861889571 -14.143974148461867)"
-29.956828,Heavy Rain,-53.571757,5,2,0.7,10000,2015/10/14,News,"Uruguay,",0,BR BL PA AR UY UU,2015/10/28,0,675,2015,10,14,2015,10,28,/Bolivia/DFO_4301_From_20151014_to_20151028/DFO_4301_From_20151014_to_20151028.tif,"(-67.00982861889571 -14.143974148461867,-67.00982861889571 -34.97590558719357,-45.665857468215876 -34.97590558719357,-45.665857468215876 -14.143974148461867,-67.00982861889571 -14.143974148461867)"
-27.423069,Heavy Rain,-62.627877,5,1.5,0.7,0,2017/4/5,News,Argentina,0,BR BL CI PA AR,2017/4/21,0,675,2017,4,5,2017,4,21,/Bolivia/DFO_4464_From_20170405_to_20170421/DFO_4464_From_20170405_to_20170421.tif,"(-69.00633433785134 -14.143974148461867,-69.00633433785134 -33.15906292506184,-53.13984063209029 -33.15906292506184,-53.13984063209029 -14.143974148461867,-69.00633433785134 -14.143974148461867)"
-10.111158,Heavy rain,-73.012376,5,1,0.7,45000,2008/2/4,News,Peru,26,BR CO EC PE BL CI AR,2008/5/7,0,675,2008,2,4,2008,5,7,/Bolivia/DFO_3267_From_20080204_to_20080507/DFO_3267_From_20080204_to_20080507.tif,"(-81.33571161239178 2.939736767281134,-81.33571161239178 -27.717518091507838,-58.48706236081175 -27.717518091507838,-58.48706236081175 2.939736767281134,-81.33571161239178 2.939736767281134)"
-13.374411,Heavy rain,-70.432286,5,1,1.274,12000,2003/1/23,News,Peru,7,BR PE BL,2003/2/10,1,822.83,2003,1,23,2003,2,10,/Bolivia/DFO_2138_From_20030123_to_20030210/DFO_2138_From_20030123_to_20030210.tif,"(-72.41319505287463 -3.2024939878860943,-72.41319505287463 -20.47934268971479,-58.48706236081175 -20.47934268971479,-58.48706236081175 -3.2024939878860943,-72.41319505287463 -3.2024939878860943)"
-25.3427,Heavy Rain,-57.0853,5,1,0.93,10000,2018/10/29,FloodList,Paraguay,0,BR BL PA AR,2018/11/7,1,600.35,2018,10,29,2018,11,7,/Bolivia/DFO_4703_From_20181029_to_20181107/DFO_4703_From_20181029_to_20181107.tif,"(-67.00982861889571 -14.143974148461867,-67.00982861889571 -27.814086984550684,-48.95369140809333 -27.814086984550684,-48.95369140809333 -14.143974148461867,-67.00982861889571 -14.143974148461867)"
-14.405328,Heavy Rain,-64.013513,5,1.5,0.7,12000,2018/2/10,News,Bolivia,6,BR PE BL,2018/2/21,0,675,2018,2,10,2018,2,21,/Bolivia/DFO_4577_From_20180210_to_20180221/DFO_4577_From_20180210_to_20180221.tif,"(-72.41319505287463 -3.2024939878860943,-72.41319505287463 -20.47934268971479,-58.48706236081175 -20.47934268971479,-58.48706236081175 -3.2024939878860943,-72.41319505287463 -3.2024939878860943)"
-2.929344,Heavy Rain,-59.559684,5,2,0.7,0,2014/5/22,News,Brazil,0,BR VE NS FG GY CO EC PE BL,2014/7/29,0,675,2014,5,22,2014,7,29,/Bolivia/DFO_4159_From_20140522_to_20140729/DFO_4159_From_20140522_to_20140729.tif,"(-79.6131920550926 5.284339658833085,-79.6131920550926 -20.47934268971479,-51.639654107610696 -20.47934268971479,-51.639654107610696 5.284339658833085,-79.6131920550926 5.284339658833085)"
-16.973776,Heavy rain,-61.960201,5,1.5,0.7,62687,2007/1/10,News,Bolivia,41,BR PE BL PA AR,2007/5/1,0,675,2007,1,10,2007,5,1,/Bolivia/DFO_3019_From_20070110_to_20070501/DFO_3019_From_20070110_to_20070501.tif,"(-72.41319505287463 -3.2024939878860943,-72.41319505287463 -27.346963036808532,-53.1398406320903 -27.346963036808532,-53.1398406320903 -3.2024939878860943,-72.41319505287463 -3.2024939878860943)"
-26.543492,Heavy rain,-57.505862,5,1,0.7,0,2004/11/7,News,Paraguay,0,BR BL PA AR UY UU,2004/12/15,0,675,2004,11,7,2004,12,15,/Bolivia/DFO_2586_From_20041107_to_20041215/DFO_2586_From_20041107_to_20041215.tif,"(-67.00982861889571 -14.143974148461867,-67.00982861889571 -32.95245040971435,-48.95369140809333 -32.95245040971435,-48.95369140809333 -14.143974148461867,-67.00982861889571 -14.143974148461867)"
-29.409362,Heavy Rain,-55.551237,5,1,0.7,0,2017/1/5,News,Brazil,0,BR BL PA AR UY UU,2017/1/21,0,675,2017,1,5,2017,1,21,/Bolivia/DFO_4435_From_20170105_to_20170121/DFO_4435_From_20170105_to_20170121.tif,"(-67.00982861889571 -14.143974148461867,-67.00982861889571 -34.97590558719357,-45.665857468215876 -34.97590558719357,-45.665857468215876 -14.143974148461867,-67.00982861889571 -14.143974148461867)"
-25.311985,Heavy Rain,-57.598762,5,1,0.7,5000,2018/1/13,News,Paraguay,0,BR BL PA AR,2018/1/22,0,675,2018,1,13,2018,1,22,/Bolivia/DFO_4562_From_20180113_to_20180122/DFO_4562_From_20180113_to_20180122.tif,"(-67.00982861889571 -14.143974148461867,-67.00982861889571 -27.346963036808535,-53.1398406320903 -27.346963036808535,-53.1398406320903 -14.143974148461867,-67.00982861889571 -14.143974148461867)"
-27.5025,Heavy Rain,-59.625194,5,1.5,0.7,10000,2012/11/20,News,Argentina,6,BR BL CI PA AR UY UU,2012/12/4,0,675,2012,11,20,2012,12,4,/Bolivia/DFO_4007_From_20121120_to_20121204/DFO_4007_From_20121120_to_20121204.tif,"(-69.00633433785134 -14.143974148461867,-69.00633433785134 -34.64352893206935,-48.95369140809332 -34.64352893206935,-48.95369140809332 -14.143974148461867,-69.00633433785134 -14.143974148461867)"
-12.842969,Heavy Rain,-64.929023,5,1,0.7,120,2016/2/28,News,Bolivia,0,BR PE BL,2016/3/10,0,675,2016,2,28,2016,3,10,/Bolivia/DFO_4335_From_20160228_to_20160310/DFO_4335_From_20160228_to_20160310.tif,"(-72.41319505287463 -3.2024939878860943,-72.41319505287463 -20.47934268971479,-58.48706236081175 -20.47934268971479,-58.48706236081175 -3.2024939878860943,-72.41319505287463 -3.2024939878860943)"
13.417883,Heavy Rain,-88.641921,5,1,0.975,106000,2009/6/19,News,Guatamala,8,MX ES GT PM CS NU HO BH,2009/6/22,1,727.31,2009,6,19,2009,6,22,/Mexico/DFO_3490_From_20090619_to_20090622/DFO_3490_From_20090619_to_20090622.tif,"(-102.1474309572308 21.62694046517748,-102.1474309572308 5.495443750601172,-79.4020879633245 5.495443750601172,-79.4020879633245 21.62694046517748,-102.1474309572308 21.62694046517748)"
29.65109,Heavy rain,-96.029696,5,1,0.7,75,2002/10/23,News,USA,1,US MX,2002/11/13,0,675,2002,10,23,2002,11,13,/Mexico/DFO_2076_From_20021023_to_20021113/DFO_2076_From_20021023_to_20021113.tif,"(-108.48953686311462 38.45912310136701,-108.48953686311462 24.83617181769447,-94.68916831082848 24.83617181769447,-94.68916831082848 38.45912310136701,-108.48953686311462 38.45912310136701)"
18.525716,Heavy Rain,-95.31119,5,2,0.7,0,2009/9/10,0,Mexico,0,MX,2009/9/19,0,675,2009,9,10,2009,9,19,/Mexico/DFO_3543_From_20090910_to_20090919/DFO_3543_From_20090910_to_20090919.tif,"(-98.51823720938793 22.260252740481743,-98.51823720938793 16.645782214734734,-92.67020470976985 16.645782214734734,-92.67020470976985 22.260252740481743,-98.51823720938793 22.260252740481743)"
17.909999,Tropical Storm,-92.249999,5,2,0.7,50000,2010/8/15,News,Mexico,100,MX GT CS NU HO BH,2010/10/6,0,675,2010,8,15,2010,10,6,/Mexico/DFO_3707_From_20100815_to_20101006/DFO_3707_From_20100815_to_20101006.tif,"(-98.51823720938793 22.260252740481743,-98.51823720938793 10.773046044803362,-82.73259187919764 10.773046044803362,-82.73259187919764 22.260252740481743,-98.51823720938793 22.260252740481743)"
29.99695,Heavy rain,-97.481761,5,1,0.7,600,2004/11/15,News,USA,3,US MX,2004/11/29,0,675,2004,11,15,2004,11,29,/Mexico/DFO_2584_From_20041115_to_20041129/DFO_2584_From_20041115_to_20041129.tif,"(-103.86770472631967 34.688444696275326,-103.86770472631967 25.918641735058497,-94.54543786536934 25.918641735058497,-94.54543786536934 34.688444696275326,-103.86770472631967 34.688444696275326)"
27.63037,Heavy rain,-99.205473,5,2,0.7,50,2003/10/12,News,USA,0,US MX,2003/10/24,0,675,2003,10,12,2003,10,24,/Mexico/DFO_2366_From_20031012_to_20031024/DFO_2366_From_20031012_to_20031024.tif,"(-108.48953686311462 38.45912310136701,-108.48953686311462 22.25800695227144,-95.9737591671194 22.25800695227144,-95.9737591671194 38.45912310136701,-108.48953686311462 38.45912310136701)"
14.075249,Tropical Cyclone Agatha,-89.563601,5,2,0.7,94000,2010/5/18,0,Guatamala,172,MX ES GT PM CS NU HO BH,2010/5/24,0,675,2010,5,18,2010,5,24,/Mexico/DFO_3653_From_20100518_to_20100524/DFO_3653_From_20100518_to_20100524.tif,"(-102.1474309572308 21.62694046517748,-102.1474309572308 5.495443750601172,-79.4020879633245 5.495443750601172,-79.4020879633245 21.62694046517748,-102.1474309572308 21.62694046517748)"
29.65109,Heavy rain,-96.029696,5,1,0.7,0,2002/9/6,News,USA,0,US MX,2002/9/19,0,675,2002,9,6,2002,9,19,/Mexico/DFO_2056_From_20020906_to_20020919/DFO_2056_From_20020906_to_20020919.tif,"(-103.86770472631967 34.688444696275326,-103.86770472631967 25.918641735058497,-94.68916831082846 25.918641735058497,-94.68916831082846 34.688444696275326,-103.86770472631967 34.688444696275326)"
37.911751,Heavy Rain,-121.121506,5,1.5,0.7,30000,2018/3/21,FloodList,USA,0,US MX,2018/3/24,0,675,2018,3,21,2018,3,24,/Mexico/DFO_4589_From_20180321_to_20180324/DFO_4589_From_20180321_to_20180324.tif,"(-124.41666685055374 42.4296766571753,-124.41666685055374 22.86886134547272,-109.41031002933713 22.86886134547272,-109.41031002933713 42.4296766571753,-124.41666685055374 42.4296766571753)"
39.796732,Torrential Rain,-123.100985,5,1,0.7,0,2014/12/11,News,USA,3,US MX,2014/12/14,0,675,2014,12,11,2014,12,14,/Mexico/DFO_4213_From_20141211_to_20141214/DFO_4213_From_20141211_to_20141214.tif,"(-124.56938044885405 46.26772870857596,-124.56938044885405 22.868861345472723,-109.41031002933713 22.868861345472723,-109.41031002933713 46.26772870857596,-124.56938044885405 46.26772870857596)"
20.931615,Tropical Cyclone,-97.850589,5,1,0.7,33000,2007/9/28,News,Mexico,5,US MX,2007/10/1,0,675,2007,9,28,2007,10,1,/Mexico/DFO_3199_From_20070928_to_20071001/DFO_3199_From_20070928_to_20071001.tif,"(-103.2725708505905 26.04216008662493,-103.2725708505905 17.061253033640014,-95.73570561682772 17.061253033640014,-95.73570561682772 26.04216008662493,-103.2725708505905 26.04216008662493)"
13.979731,Tropical Cyclone,-89.595064,5,2,0.7,250000,2005/10/1,News,El Salvador,2000,MX ES GT PM CS NU HO BH,2005/10/16,0,675,2005,10,1,2005,10,16,/Mexico/DFO_2744_From_20051001_to_20051016/DFO_2744_From_20051001_to_20051016.tif,"(-102.1474309572308 22.260252740481743,-102.1474309572308 5.495443750601172,-79.4020879633245 5.495443750601172,-79.4020879633245 22.260252740481743,-102.1474309572308 22.260252740481743)"
36.862195,Heavy rain,-94.637911,5,1.5,0.7,2800,2007/8/16,News,USA,26,CA US MX,2007/8/27,0,675,2007,8,16,2007,8,27,/Mexico/DFO_3171_From_20070816_to_20070827/DFO_3171_From_20070816_to_20070827.tif,"(-113.93557327308922 50.642524142238024,-113.93557327308922 25.918641735058493,-80.59010992657258 25.918641735058493,-80.59010992657258 50.642524142238024,-113.93557327308922 50.642524142238024)"
24.466242,Monsoonal rain,-107.038656,5,1,0.7,7000,2006/9/16,News,Mexico,4,MX,2006/9/18,0,675,2006,9,16,2006,9,18,/Mexico/DFO_2963_From_20060916_to_20060918/DFO_2963_From_20060916_to_20060918.tif,"(-109.43501369965041 26.558691374993654,-109.43501369965041 21.285580657212062,-103.4522339074144 21.285580657212062,-103.4522339074144 26.558691374993654,-109.43501369965041 26.558691374993654)"
32.836626,Heavy rain,-97.165715,5,1.5,0.7,5000,2007/6/26,News,USA,8,CA US MX,2007/7/23,0,675,2007,6,26,2007,7,23,/Mexico/DFO_3113_From_20070626_to_20070723/DFO_3113_From_20070626_to_20070723.tif,"(-113.93557327308922 50.642524142238024,-113.93557327308922 24.83617181769447,-88.29091769968718 24.83617181769447,-88.29091769968718 50.642524142238024,-113.93557327308922 50.642524142238024)"
23.7218,Tropical Storm Willa,-105.236,5,1.5,0.7,0,2018/10/23,News Reports,Mexico,0,US MX,2018/10/27,0,675,2018,10,23,2018,10,27,/Mexico/DFO_4695_From_20181023_to_20181027/DFO_4695_From_20181023_to_20181027.tif,"(-109.43501369965041 38.45912310136701,-109.43501369965041 17.348713924558258,-97.14381482468505 17.348713924558258,-97.14381482468505 38.45912310136701,-109.43501369965041 38.45912310136701)"
38.803959,Heavy Rain,-120.824584,5,1.5,0.7,14000,2017/2/16,News,USA,5,US MX,2017/3/3,0,675,2017,2,16,2017,3,3,/Mexico/DFO_4444_From_20170216_to_20170303/DFO_4444_From_20170216_to_20170303.tif,"(-124.41666685055374 43.12137942594733,-124.41666685055374 22.86886134547272,-109.41031002933713 22.86886134547272,-109.41031002933713 43.12137942594733,-124.41666685055374 43.12137942594733)"
30.24335,Heavy rain,-98.664531,5,1,0.7,100,2007/5/24,News,USA,6,CA US MX,2007/5/29,0,675,2007,5,24,2007,5,29,/Mexico/DFO_3083_From_20070524_to_20070529/DFO_3083_From_20070524_to_20070529.tif,"(-113.93557327308922 50.642524142238024,-113.93557327308922 25.918641735058493,-90.1144977264498 25.918641735058493,-90.1144977264498 50.642524142238024,-113.93557327308922 50.642524142238024)"
14.399999,Tropical Storm Matthew,-87.569999,5,2,0.7,0,2010/9/18,News,Mexico,19,MX ES GT PM CS NU HO BH,2010/9/30,0,675,2010,9,18,2010,9,30,/Mexico/DFO_3721_From_20100918_to_20100930/DFO_3721_From_20100918_to_20100930.tif,"(-102.1474309572308 22.260252740481743,-102.1474309572308 5.495443750601172,-79.4020879633245 5.495443750601172,-79.4020879633245 22.260252740481743,-102.1474309572308 22.260252740481743)"
29.578033,Torrential Rain,-95.808654,5,1.5,0.7,100,2012/7/13,News,USA,0,US MX,2012/7/16,0,675,2012,7,13,2012,7,16,/Mexico/DFO_3948_From_20120713_to_20120716/DFO_3948_From_20120713_to_20120716.tif,"(-103.86770472631967 34.688444696275326,-103.86770472631967 25.918641735058497,-93.14406602214288 25.918641735058497,-93.14406602214288 34.688444696275326,-103.86770472631967 34.688444696275326)"
10.984041,Heavy rain,-85.437919,5,1,0.7,10000,2007/10/12,News,Costa Rica,37,MX ES GT PM CS NU HO BH,2007/10/26,0,675,2007,10,12,2007,10,26,/Mexico/DFO_3205_From_20071012_to_20071026/DFO_3205_From_20071012_to_20071026.tif,"(-102.1474309572308 21.62694046517748,-102.1474309572308 5.495443750601172,-79.24488278860359 5.495443750601172,-79.24488278860359 21.62694046517748,-102.1474309572308 21.62694046517748)"
13.113306,Heavy rain,-84.892717,5,1,0.7,18000,2004/6/24,News,Nicaragua,25,MX GT CS NU HO BH,2004/7/20,0,675,2004,6,24,2004,7,20,/Mexico/DFO_2510_From_20040624_to_20040720/DFO_2510_From_20040624_to_20040720.tif,"(-92.69266259187283 21.62694046517748,-92.69266259187283 10.773046044803362,-82.73259187919764 10.773046044803362,-82.73259187919764 21.62694046517748,-92.69266259187283 21.62694046517748)"
18.811618,Heavy rain,-98.657793,5,1,0.7,10000,2005/8/21,News,Mexico,30,MX ES GT PM CS NU HO,2005/8/30,0,675,2005,8,21,2005,8,30,/Mexico/DFO_2717_From_20050821_to_20050830/DFO_2717_From_20050821_to_20050830.tif,"(-105.69802211771321 25.37965256458678,-105.69802211771321 5.495443750601172,-79.40208796332452 5.495443750601172,-79.40208796332452 25.37965256458678,-105.69802211771321 25.37965256458678)"
22.483386,Tropical Cyclone,-83.328351,5,1,0.7,100000,2005/10/19,News,Jamaica,24,US MX GT CU DR HA JM BQ CO CS NU HO CJ BH,2005/10/25,0,675,2005,10,19,2005,10,25,/Mexico/DFO_2753_From_20051019_to_20051025/DFO_2753_From_20051019_to_20051025.tif,"(-92.69266259187283 35.173534949699864,-92.69266259187283 10.773046044803358,-68.31912314549992 10.773046044803358,-68.31912314549992 35.173534949699864,-92.69266259187283 35.173534949699864)"
